# 2theta(deg)  intensity
7.223228980933323884e-01 1.132764404296875000e+03
7.243837337512306629e-01 1.131252075195312500e+03
7.264445694091289374e-01 1.131521484375000000e+03
7.285054050670271009e-01 1.134080688476562500e+03
7.305662407249253754e-01 1.134391235351562500e+03
7.326270763828236499e-01 1.136143798828125000e+03
7.346879120407218133e-01 1.137970947265625000e+03
7.367487476986200878e-01 1.138465454101562500e+03
7.388095833565183623e-01 1.138331542968750000e+03
7.408704190144165258e-01 1.139310424804687500e+03
7.429312546723148003e-01 1.138801147460937500e+03
7.449920903302130748e-01 1.140153076171875000e+03
7.470529259881112383e-01 1.140295410156250000e+03
7.491137616460095128e-01 1.140978027343750000e+03
7.511745973039077873e-01 1.141510864257812500e+03
7.532354329618059507e-01 1.143571533203125000e+03
7.552962686197042252e-01 1.143315917968750000e+03
7.573571042776024997e-01 1.143851318359375000e+03
7.594179399355006632e-01 1.143953491210937500e+03
7.614787755933989377e-01 1.142606811523437500e+03
7.635396112512972122e-01 1.142206665039062500e+03
7.656004469091953757e-01 1.144437377929687500e+03
7.676612825670936502e-01 1.145115234375000000e+03
7.697221182249919247e-01 1.146185180664062500e+03
7.717829538828900882e-01 1.146824829101562500e+03
7.738437895407883627e-01 1.146043701171875000e+03
7.759046251986866372e-01 1.146498779296875000e+03
7.779654608565848006e-01 1.145996948242187500e+03
7.800262965144830751e-01 1.146311767578125000e+03
7.820871321723813496e-01 1.146179931640625000e+03
7.841479678302795131e-01 1.146047241210937500e+03
7.862088034881777876e-01 1.147991088867187500e+03
7.882696391460760621e-01 1.151094360351562500e+03
7.903304748039742256e-01 1.152881591796875000e+03
7.923913104618725001e-01 1.154698242187500000e+03
7.944521461197707746e-01 1.155646850585937500e+03
7.965129817776689380e-01 1.156100952148437500e+03
7.985738174355673236e-01 1.157159179687500000e+03
8.006346530934654870e-01 1.156029541015625000e+03
8.026954887513636505e-01 1.154794433593750000e+03
8.047563244092620360e-01 1.151945190429687500e+03
8.068171600671601995e-01 1.149583007812500000e+03
8.088779957250583630e-01 1.150813842773437500e+03
8.109388313829567485e-01 1.154312133789062500e+03
8.129996670408549120e-01 1.158532592773437500e+03
8.150605026987530755e-01 1.161885375976562500e+03
8.171213383566514610e-01 1.162671142578125000e+03
8.191821740145496245e-01 1.163143798828125000e+03
8.212430096724477879e-01 1.164076416015625000e+03
8.233038453303460624e-01 1.165537353515625000e+03
8.253646809882443369e-01 1.167140869140625000e+03
8.274255166461425004e-01 1.167801147460937500e+03
8.294863523040407749e-01 1.169444091796875000e+03
8.315471879619390494e-01 1.169170776367187500e+03
8.336080236198372129e-01 1.167494384765625000e+03
8.356688592777354874e-01 1.169116455078125000e+03
8.377296949356337619e-01 1.169428955078125000e+03
8.397905305935319253e-01 1.168634155273437500e+03
8.418513662514301998e-01 1.169468139648437500e+03
8.439122019093284743e-01 1.171540527343750000e+03
8.459730375672266378e-01 1.173604003906250000e+03
8.480338732251249123e-01 1.174097778320312500e+03
8.500947088830231868e-01 1.176717285156250000e+03
8.521555445409213503e-01 1.179351562500000000e+03
8.542163801988196248e-01 1.178681884765625000e+03
8.562772158567178993e-01 1.180391845703125000e+03
8.583380515146160628e-01 1.182110595703125000e+03
8.603988871725143373e-01 1.180929321289062500e+03
8.624597228304126117e-01 1.182301513671875000e+03
8.645205584883107752e-01 1.183562500000000000e+03
8.665813941462090497e-01 1.182300659179687500e+03
8.686422298041073242e-01 1.183270996093750000e+03
8.707030654620054877e-01 1.184900878906250000e+03
8.727639011199037622e-01 1.186559814453125000e+03
8.748247367778020367e-01 1.189474609375000000e+03
8.768855724357002002e-01 1.191459960937500000e+03
8.789464080935984747e-01 1.192376220703125000e+03
8.810072437514967492e-01 1.193525146484375000e+03
8.830680794093949126e-01 1.193020385742187500e+03
8.851289150672931871e-01 1.193479003906250000e+03
8.871897507251914616e-01 1.193571899414062500e+03
8.892505863830896251e-01 1.193513061523437500e+03
8.913114220409878996e-01 1.195535888671875000e+03
8.933722576988861741e-01 1.196048706054687500e+03
8.954330933567843376e-01 1.197004516601562500e+03
8.974939290146827231e-01 1.200194946289062500e+03
8.995547646725809976e-01 1.201150146484375000e+03
9.016156003304791611e-01 1.202252441406250000e+03
9.036764359883773245e-01 1.201473999023437500e+03
9.057372716462758211e-01 1.202327636718750000e+03
9.077981073041739846e-01 1.201665039062500000e+03
9.098589429620721480e-01 1.204178955078125000e+03
9.119197786199704225e-01 1.205021972656250000e+03
9.139806142778685860e-01 1.204397949218750000e+03
9.160414499357667495e-01 1.206944335937500000e+03
9.181022855936652460e-01 1.210394409179687500e+03
9.201631212515634095e-01 1.211187255859375000e+03
9.222239569094615730e-01 1.212524414062500000e+03
9.242847925673598475e-01 1.214492065429687500e+03
9.263456282252580110e-01 1.212185058593750000e+03
9.284064638831561744e-01 1.212519165039062500e+03
9.304672995410546710e-01 1.214380615234375000e+03
9.325281351989528345e-01 1.214191406250000000e+03
9.345889708568509979e-01 1.213527709960937500e+03
9.366498065147492724e-01 1.215780273437500000e+03
9.387106421726474359e-01 1.216132568359375000e+03
9.407714778305455994e-01 1.218589477539062500e+03
9.428323134884440959e-01 1.220832031250000000e+03
