# 2theta(deg)  intensity
5.757368260339519317e-01 3.088838867187500000e+03
5.777967073435545942e-01 3.090286132812500000e+03
5.798565886531572566e-01 3.089270996093750000e+03
5.819164699627599191e-01 3.090632812500000000e+03
5.839763512723626926e-01 3.095424072265625000e+03
5.860362325819653551e-01 3.100200195312500000e+03
5.880961138915680175e-01 3.102377441406250000e+03
5.901559952011706800e-01 3.103169189453125000e+03
5.922158765107734535e-01 3.103820068359375000e+03
5.942757578203761160e-01 3.098415283203125000e+03
5.963356391299787784e-01 3.104686035156250000e+03
5.983955204395814409e-01 3.108315917968750000e+03
6.004554017491842144e-01 3.112515869140625000e+03
6.025152830587868769e-01 3.116517822265625000e+03
6.045751643683895393e-01 3.113036865234375000e+03
6.066350456779922018e-01 3.110226562500000000e+03
6.086949269875949753e-01 3.111267333984375000e+03
6.107548082971976378e-01 3.109551513671875000e+03
6.128146896068004112e-01 3.114579589843750000e+03
6.148745709164029627e-01 3.122740966796875000e+03
6.169344522260057362e-01 3.124557617187500000e+03
6.189943335356083987e-01 3.124461914062500000e+03
6.210542148452111721e-01 3.121762939453125000e+03
6.231140961548137236e-01 3.119448730468750000e+03
6.251739774644164971e-01 3.120961669921875000e+03
6.272338587740191596e-01 3.121319091796875000e+03
6.292937400836218220e-01 3.126461914062500000e+03
6.313536213932244845e-01 3.129366210937500000e+03
6.334135027028271470e-01 3.127254394531250000e+03
6.354733840124299205e-01 3.128327148437500000e+03
6.375332653220325829e-01 3.132136474609375000e+03
6.395931466316353564e-01 3.134434570312500000e+03
6.416530279412379079e-01 3.138474121093750000e+03
6.437129092508406814e-01 3.138205810546875000e+03
6.457727905604433438e-01 3.136138916015625000e+03
6.478326718700461173e-01 3.135457763671875000e+03
6.498925531796486688e-01 3.133506591796875000e+03
6.519524344892514423e-01 3.136557861328125000e+03
6.540123157988541047e-01 3.141302490234375000e+03
6.560721971084568782e-01 3.139559326171875000e+03
6.581320784180594297e-01 3.142194335937500000e+03
6.601919597276622032e-01 3.145032958984375000e+03
6.622518410372648656e-01 3.142566894531250000e+03
6.643117223468676391e-01 3.145511718750000000e+03
6.663716036564703016e-01 3.149042968750000000e+03
6.684314849660729640e-01 3.144801513671875000e+03
6.704913662756756265e-01 3.144647216796875000e+03
6.725512475852784000e-01 3.144775878906250000e+03
6.746111288948810625e-01 3.145529541015625000e+03
6.766710102044837249e-01 3.148114746093750000e+03
6.787308915140863874e-01 3.150134521484375000e+03
6.807907728236891609e-01 3.151701904296875000e+03
6.828506541332918234e-01 3.153626953125000000e+03
6.849105354428944858e-01 3.153512207031250000e+03
6.869704167524971483e-01 3.157158203125000000e+03
6.890302980620998108e-01 3.159610595703125000e+03
6.910901793717025843e-01 3.161858154296875000e+03
6.931500606813052467e-01 3.163914062500000000e+03
6.952099419909079092e-01 3.162867675781250000e+03
6.972698233005105717e-01 3.162250000000000000e+03
6.993297046101133452e-01 3.159194335937500000e+03
7.013895859197160076e-01 3.156812255859375000e+03
7.034494672293186701e-01 3.156927490234375000e+03
7.055093485389213326e-01 3.158488769531250000e+03
7.075692298485241061e-01 3.158882080078125000e+03
7.096291111581267685e-01 3.162961425781250000e+03
7.116889924677294310e-01 3.163393554687500000e+03
7.137488737773320935e-01 3.163505371093750000e+03
7.158087550869348670e-01 3.163593505859375000e+03
7.178686363965375294e-01 3.166539062500000000e+03
7.199285177061403029e-01 3.167052246093750000e+03
7.219883990157428544e-01 3.170357666015625000e+03
7.240482803253456279e-01 3.171709960937500000e+03
7.261081616349482903e-01 3.173523681640625000e+03
7.281680429445510638e-01 3.176753417968750000e+03
7.302279242541536153e-01 3.175141601562500000e+03
7.322878055637563888e-01 3.178183105468750000e+03
7.343476868733590512e-01 3.181055908203125000e+03
7.364075681829617137e-01 3.182305908203125000e+03
7.384674494925643762e-01 3.185358886718750000e+03
7.405273308021670386e-01 3.189354736328125000e+03
7.425872121117698121e-01 3.188800537109375000e+03
7.446470934213724746e-01 3.192925537109375000e+03
7.467069747309752481e-01 3.195682128906250000e+03
7.487668560405777995e-01 3.194407470703125000e+03
7.508267373501805730e-01 3.194035888671875000e+03
7.528866186597832355e-01 3.190935791015625000e+03
7.549464999693860090e-01 3.188362304687500000e+03
7.570063812789885604e-01 3.189622802734375000e+03
7.590662625885913339e-01 3.190253906250000000e+03
7.611261438981939964e-01 3.191283691406250000e+03
7.631860252077967699e-01 3.190405029296875000e+03
7.652459065173993213e-01 3.191756591796875000e+03
7.673057878270020948e-01 3.190527587890625000e+03
7.693656691366047573e-01 3.189466064453125000e+03
7.714255504462075308e-01 3.191406250000000000e+03
7.734854317558101933e-01 3.190996093750000000e+03
7.755453130654128557e-01 3.191389160156250000e+03
7.776051943750155182e-01 3.193270019531250000e+03
7.796650756846182917e-01 3.195058349609375000e+03
7.817249569942209542e-01 3.197296875000000000e+03
7.837848383038236166e-01 3.199055664062500000e+03
7.858447196134262791e-01 3.197687988281250000e+03
7.879046009230290526e-01 3.197142822265625000e+03
7.899644822326317151e-01 3.195209228515625000e+03
7.920243635422343775e-01 3.196074951171875000e+03
7.940842448518370400e-01 3.198039306640625000e+03
7.961441261614397025e-01 3.201805664062500000e+03
7.982040074710424760e-01 3.204665039062500000e+03
8.002638887806451384e-01 3.208406982421875000e+03
8.023237700902478009e-01 3.207453857421875000e+03
8.043836513998504634e-01 3.204689208984375000e+03
8.064435327094532369e-01 3.200536376953125000e+03
8.085034140190558993e-01 3.199886230468750000e+03
8.105632953286585618e-01 3.197352294921875000e+03
8.126231766382612243e-01 3.196560546875000000e+03
8.146830579478639978e-01 3.196846679687500000e+03
8.167429392574666602e-01 3.196700683593750000e+03
8.188028205670694337e-01 3.197981689453125000e+03
8.208627018766719852e-01 3.196123535156250000e+03
8.229225831862747587e-01 3.198294921875000000e+03
8.249824644958774211e-01 3.204116699218750000e+03
8.270423458054801946e-01 3.206835205078125000e+03
8.291022271150827461e-01 3.206089355468750000e+03
8.311621084246855196e-01 3.203518554687500000e+03
8.332219897342881820e-01 3.201230957031250000e+03
8.352818710438909555e-01 3.195217041015625000e+03
8.373417523534935070e-01 3.195973876953125000e+03
8.394016336630962805e-01 3.198561035156250000e+03
8.414615149726989429e-01 3.198986816406250000e+03
8.435213962823016054e-01 3.201190673828125000e+03
8.455812775919043789e-01 3.204335205078125000e+03
8.476411589015070414e-01 3.207205322265625000e+03
8.497010402111097038e-01 3.207060791015625000e+03
8.517609215207123663e-01 3.207721435546875000e+03
8.538208028303151398e-01 3.208014892578125000e+03
8.558806841399176912e-01 3.206791748046875000e+03
8.579405654495204647e-01 3.204006347656250000e+03
8.600004467591231272e-01 3.203506835937500000e+03
8.620603280687259007e-01 3.204422851562500000e+03
8.641202093783284521e-01 3.204907714843750000e+03
8.661800906879312256e-01 3.207947998046875000e+03
8.682399719975338881e-01 3.211556396484375000e+03
8.702998533071366616e-01 3.209610595703125000e+03
8.723597346167393241e-01 3.208812988281250000e+03
8.744196159263419865e-01 3.208145019531250000e+03
8.764794972359446490e-01 3.209080566406250000e+03
8.785393785455474225e-01 3.209437011718750000e+03
8.805992598551500850e-01 3.210209960937500000e+03
8.826591411647527474e-01 3.211170898437500000e+03
8.847190224743554099e-01 3.213091064453125000e+03
8.867789037839581834e-01 3.212883544921875000e+03
8.888387850935608459e-01 3.214561523437500000e+03
8.908986664031635083e-01 3.213597656250000000e+03
8.929585477127661708e-01 3.212165527343750000e+03
8.950184290223689443e-01 3.209360107421875000e+03
8.970783103319716068e-01 3.210996826171875000e+03
8.991381916415743802e-01 3.211706298828125000e+03
9.011980729511770427e-01 3.212561523437500000e+03
9.032579542607798162e-01 3.215090820312500000e+03
9.053178355703824787e-01 3.214399658203125000e+03
9.073777168799850301e-01 3.210142089843750000e+03
9.094375981895879146e-01 3.206008056640625000e+03
9.114974794991904661e-01 3.203013183593750000e+03
9.135573608087931285e-01 3.199973388671875000e+03
9.156172421183959020e-01 3.197737304687500000e+03
9.176771234279985645e-01 3.198120849609375000e+03
9.197370047376013380e-01 3.200905273437500000e+03
9.217968860472040005e-01 3.201670898437500000e+03
9.238567673568065519e-01 3.200876708984375000e+03
9.259166486664094364e-01 3.199568603515625000e+03
9.279765299760119879e-01 3.199333496093750000e+03
9.300364112856148724e-01 3.201073974609375000e+03
9.320962925952174238e-01 3.204581298828125000e+03
9.341561739048200863e-01 3.203877441406250000e+03
9.362160552144228598e-01 3.204046875000000000e+03
9.382759365240255223e-01 3.203762939453125000e+03
9.403358178336280737e-01 3.204053222656250000e+03
9.423956991432308472e-01 3.204221923828125000e+03
9.444555804528335097e-01 3.203567138671875000e+03
9.465154617624362832e-01 3.201129394531250000e+03
9.485753430720389456e-01 3.198928710937500000e+03
9.506352243816416081e-01 3.201190429687500000e+03
9.526951056912443816e-01 3.201392822265625000e+03
9.547549870008469330e-01 3.201573486328125000e+03
9.568148683104498176e-01 3.202316162109375000e+03
9.588747496200523690e-01 3.201230468750000000e+03
9.609346309296550315e-01 3.201143310546875000e+03
9.629945122392578050e-01 3.202747558593750000e+03
9.650543935488604674e-01 3.203611328125000000e+03
9.671142748584630189e-01 3.203558593750000000e+03
9.691741561680659034e-01 3.203800781250000000e+03
9.712340374776684548e-01 3.206553710937500000e+03
9.732939187872713394e-01 3.203837402343750000e+03
9.753538000968738908e-01 3.204134521484375000e+03
9.774136814064765533e-01 3.203507568359375000e+03
9.794735627160793268e-01 3.202493164062500000e+03
9.815334440256819892e-01 3.206055419921875000e+03
9.835933253352847627e-01 3.209727539062500000e+03
9.856532066448874252e-01 3.212233642578125000e+03
9.877130879544899766e-01 3.215155273437500000e+03
9.897729692640927501e-01 3.214866699218750000e+03
9.918328505736954126e-01 3.213373046875000000e+03
