# 2theta(deg)  intensity
1.285739158241423707e+00 3.118374023437500000e+03
1.289172373617235356e+00 3.120858154296875000e+03
1.292605588993047006e+00 3.124124023437500000e+03
1.296038804368858433e+00 3.123666748046875000e+03
1.299472019744669860e+00 3.122591552734375000e+03
1.302905235120481509e+00 3.120343750000000000e+03
1.306338450496292936e+00 3.120368652343750000e+03
1.309771665872104585e+00 3.120331054687500000e+03
1.313204881247916234e+00 3.119942871093750000e+03
1.316638096623727661e+00 3.119549072265625000e+03
1.320071311999539310e+00 3.115812744140625000e+03
1.323504527375350737e+00 3.115249511718750000e+03
1.326937742751162164e+00 3.114435546875000000e+03
1.330370958126973813e+00 3.112076171875000000e+03
1.333804173502785462e+00 3.110450439453125000e+03
1.337237388878596889e+00 3.110565429687500000e+03
1.340670604254408538e+00 3.106945800781250000e+03
1.344103819630219965e+00 3.102965576171875000e+03
1.347537035006031614e+00 3.097994384765625000e+03
1.350970250381843041e+00 3.096071777343750000e+03
1.354403465757654690e+00 3.093082763671875000e+03
1.357836681133466339e+00 3.091314941406250000e+03
1.361269896509277766e+00 3.091509277343750000e+03
1.364703111885089193e+00 3.084049804687500000e+03
1.368136327260900842e+00 3.077659423828125000e+03
1.371569542636712269e+00 3.074658447265625000e+03
1.375002758012523918e+00 3.068573974609375000e+03
1.378435973388335567e+00 3.066785644531250000e+03
1.381869188764146994e+00 3.065364746093750000e+03
1.385302404139958643e+00 3.067486083984375000e+03
1.388735619515770070e+00 3.066194091796875000e+03
1.392168834891581497e+00 3.061153320312500000e+03
1.395602050267393368e+00 3.056989013671875000e+03
1.399035265643204795e+00 3.055752441406250000e+03
1.402468481019016222e+00 3.055317626953125000e+03
1.405901696394827871e+00 3.053176513671875000e+03
1.409334911770639298e+00 3.049613769531250000e+03
1.412768127146450947e+00 3.049690917968750000e+03
1.416201342522262596e+00 3.047039306640625000e+03
1.419634557898074023e+00 3.042878906250000000e+03
1.423067773273885672e+00 3.036025390625000000e+03
1.426500988649697099e+00 3.035108154296875000e+03
1.429934204025508526e+00 3.033194335937500000e+03
1.433367419401320175e+00 3.033427734375000000e+03
1.436800634777131824e+00 3.032615722656250000e+03
1.440233850152943251e+00 3.031143798828125000e+03
1.443667065528754900e+00 3.032293212890625000e+03
1.447100280904566327e+00 3.032336669921875000e+03
1.450533496280377976e+00 3.031490966796875000e+03
1.453966711656189403e+00 3.031648437500000000e+03
1.457399927032001052e+00 3.030410644531250000e+03
1.460833142407812701e+00 3.026355468750000000e+03
1.464266357783624128e+00 3.020896972656250000e+03
1.467699573159435555e+00 3.015074462890625000e+03
1.471132788535247204e+00 3.012866455078125000e+03
1.474566003911058631e+00 3.009777587890625000e+03
1.477999219286870280e+00 3.004658935546875000e+03
1.481432434662681930e+00 2.999357421875000000e+03
1.484865650038493357e+00 2.996227539062500000e+03
1.488298865414305006e+00 2.995177246093750000e+03
1.491732080790116433e+00 2.993988525390625000e+03
1.495165296165927860e+00 2.991338867187500000e+03
1.498598511541739731e+00 2.987791748046875000e+03
1.502031726917551158e+00 2.986116210937500000e+03
1.505464942293362585e+00 2.985249267578125000e+03
1.508898157669174234e+00 2.980625488281250000e+03
1.512331373044985661e+00 2.975855468750000000e+03
1.515764588420797310e+00 2.976233886718750000e+03
1.519197803796608959e+00 2.976510498046875000e+03
1.522631019172420386e+00 2.972926757812500000e+03
1.526064234548232035e+00 2.970592773437500000e+03
1.529497449924043462e+00 2.967984130859375000e+03
1.532930665299854889e+00 2.964715820312500000e+03
1.536363880675666538e+00 2.960620361328125000e+03
1.539797096051478187e+00 2.957829833984375000e+03
1.543230311427289836e+00 2.955333740234375000e+03
1.546663526803101263e+00 2.953667724609375000e+03
1.550096742178912690e+00 2.955710205078125000e+03
1.553529957554724339e+00 2.957703857421875000e+03
1.556963172930535766e+00 2.957892089843750000e+03
1.560396388306347193e+00 2.958458251953125000e+03
1.563829603682159064e+00 2.961315917968750000e+03
1.567262819057970491e+00 2.962174804687500000e+03
1.570696034433782140e+00 2.963577148437500000e+03
1.574129249809593567e+00 2.964666259765625000e+03
1.577562465185404994e+00 2.963956787109375000e+03
1.580995680561216643e+00 2.964035156250000000e+03
1.584428895937028292e+00 2.966950927734375000e+03
1.587862111312839719e+00 2.967881103515625000e+03
1.591295326688651368e+00 2.973158447265625000e+03
1.594728542064462795e+00 2.980505859375000000e+03
1.598161757440274444e+00 2.990559082031250000e+03
1.601594972816085871e+00 2.996652099609375000e+03
1.605028188191897520e+00 3.003567626953125000e+03
1.608461403567709169e+00 3.009287597656250000e+03
1.611894618943520596e+00 3.017755371093750000e+03
1.615327834319332023e+00 3.026511474609375000e+03
1.618761049695143672e+00 3.038414062500000000e+03
1.622194265070955099e+00 3.049498291015625000e+03
1.625627480446766748e+00 3.061250000000000000e+03
1.629060695822578397e+00 3.073519287109375000e+03
1.632493911198389824e+00 3.092979980468750000e+03
1.635927126574201473e+00 3.115959716796875000e+03
1.639360341950012900e+00 3.149571533203125000e+03
1.642793557325824327e+00 3.190518798828125000e+03
1.646226772701636198e+00 3.246669189453125000e+03
1.649659988077447625e+00 3.322585693359375000e+03
1.653093203453259052e+00 3.441818359375000000e+03
1.656526418829070701e+00 3.663968750000000000e+03
1.659959634204882128e+00 4.104119140625000000e+03
1.663392849580693778e+00 5.102235351562500000e+03
1.666826064956505427e+00 7.258037109375000000e+03
1.670259280332316854e+00 1.192592187500000000e+04
1.673692495708128503e+00 1.981916992187500000e+04
1.677125711083939930e+00 3.003933007812500000e+04
1.680558926459751357e+00 3.992754687500000000e+04
1.683992141835563006e+00 4.519235937500000000e+04
